Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
55.0,No,Travel_Rarely,1311.0,Research & Development,2.0,3.0,Life Sciences,1.0,505.0,3.0,Female,97.0,3.0,,Manager,4.0,,16659.0,23258.0,2.0,Y,Yes,13.0,3.0,3.0,80.0,,30.0,15.65777096650948,3.0,5.0,4.0,1.0,2.0
,No,Travel_Rarely,1371.0,,,4.0,Marketing,1.0,,4.0,Female,77.0,3.0,2.0,Sales Executive,3.0,,4260.0,85757.15206674469,1.0,Y,Yes,12.0,3.0,4.0,80.0,9.277251811723444,5.0,2.0,4.0,5.0,2.0,0.0,3.0
129.03518981655122,No,Travel_Rarely,202.0,Salvs,2.0,1.0,technical degree,1.0,508.0,3.0,Male,72.0,3.0,1.0,Sales Representative,2.0,Married,2476.0,17434.0,27.75684275791081,Y,No,18.0,3.0,13.559752418371833,80.0,9.277251811723444,1.0,,3.0,1.0,0.0,0.0,
26.0,Yes,,575.0,Research & Development,3.0,1.0,Technical Degree,1.0,,3.0,,73.0,3.0,13.175405025543657,,1.0,Single,3102.0,6582.0,0.0,Y,No,,4.0,3.0,80.0,0.0,,2.0,3.0,6.0,4.0,0.0,4.0
22.0,No,Travel_Rarely,253.0,Research & Development,,3.0,Medical,1.0,511.0,1.0,Female,43.0,9.847745975747452,1.0,Research Scientist,2.0,Married,,24440.0,1.0,Y,No,13.0,3.0,4.0,80.0,,2.0,1.0,,2.0,1.0,1.0,2.0
,Np,Travel_Rarkly,164.0,Sales,2.0,2.0,Medical,1.0,513.0,2.0,Male,61.0,2.0,,Sales Executive,3.0,Married,7596.0,3809.0,1.0,Y,no,13.0,3.0,2.0,80.0,2.0,10.0,2.0,3.0,10.0,9.0,,
30.0,Yes, Travel_Frequently ,464.0,Research & Development,4.0,3.0,,1.0,514.0,3.0,Male,40.0,3.0,1.0,Research Scientist,4.0,Single,2285.0,3427.0,9.0,Y,Yes,23.0,4.0,3.0,80.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0
37.0,No,Travel_Rarely,1107.0,Research & Development,14.0,3.0,Life Sciences,,515.0,4.0,Female,95.0,3.0,1.0,Laboratory Technician,1.0,Divorced,3034.0,26914.0,1.0,Y,No,12.0,3.0,3.0,80.0,1.0,18.0,2.0,2.0,18.0,,12.0,17.0
40.0,No,Travel_Rarely,759.0,Sales,2.0,2.0,Marketing,1.0,516.0,4.0,Female,269.64054339909364,3.0,2.0,Sales Executive,2.0,Divorced,5715.0,22553.0,7.0,Y,do,12.0,6.806522507807122,,80.0,2.0,8.0,5.0,,67.61825140037058,40.842475447308104,1.0,3.0
42.0,No,travel_rarely,201.0,Research & Development,1.0,13.229133187297084,Life Sciences,1.0,517.0,2.0,Female,95.0,3.0,1.0,,,Divorced,2576.0,20490.0,,Y,No,,3.0,2.0,80.0,1.0,8.0,5.0,9.833256224869931,5.0,2.0,1.0,39.4556289867228
37.0,No,Travel_Rarely,1305.0,Research & Development,10.0,4.0,Life Sciences,1.0,518.0,3.0,Male,49.0,3.0,2.0,manufacturing director,2.0,Single,4197.0,21123.0,2.0,Y,Yes,12.0,3.0,4.0,,0.0,18.0,2.0,2.0,1.0,0.0,,1.0
43.0,No,Travel_Rarely,982.0,Research & Development,12.0,3.0,Life Sciences,1.0,520.0,1.0,Male,,2.0,4.0,Research Director,13.750142140659236,,14336.0,85757.15206674469,1.0,Y,No,,3.0,13.559752418371833,80.0,1.0,25.0,3.0,9.833256224869931,67.61825140037058,10.0,,9.0
40.0,No,Travel_Rarely,555.0,research & development,2.0,3.0,Medical,1.0,521.0,2.0,Female,269.64054339909364,2.0,2.0,Laboratory Technician,3.0,Married,3448.0,13436.0,6.0,Y,No,22.0,4.0,,80.0,1.0,,3.0,3.0,67.61825140037058,,0.0,
54.0,do,Travel_Rarely,821.0,Research & Development,5.0,2.0,,1.0,522.0,1.0,Male,86.0,9.847745975747452,13.175405025543657,Research Director,1.0,Married,19406.0,8509.0,4.0,,No,52.1957228157787,3.0,,80.0,1.0,24.0,4.0,9.833256224869931,4.0,2.0,,2.0
34.0,No,Non-Travel,1381.0,,4.0,4.0,,1.0,523.0,3.0,Female,72.0,3.0,2.0,Sales Executive,3.0,Married,6538.0,12740.0,9.0,,No,15.0,3.0,1.0,80.0,1.0,6.0,3.0,3.0,3.0,,1.0,
31.0,No,Traven_Rarely,480.0,Research & Development,7.0,2.0,,1.0,,2.0,Fexale,31.0,3.0,2.0,Manufacturing Director,1.0,married,4306.0,4156.0,1.0,Y,No,12.0,3.0,2.0,,1.0,13.0,5.0,1.0,13.0,10.0,3.0,12.0
43.0,No,Travel_Frequently,,Research & Development,21.0,13.229133187297084,Medical,1.0,525.0,4.0,Male,61.0,3.0,,Laboratory Technician,4.0,Married,2258.0,15238.0,27.75684275791081,,No,20.0,4.0,1.0,80.0,1.0,8.0,,3.0,3.0,2.0,1.0,2.0
43.0,No, Travel_Rarely ,1473.0,Research & Development,90.07671508640773,4.0,other,1.0,526.0,,,,3.0,2.0,healthcare representative,3.0,Divorced,4522.0,2227.0,4.0,Y,Yes,14.0,3.0,4.0,80.0,9.277251811723444,8.0,3.0,3.0,5.0,2.0,0.0,2.0
25.0,No,Travel_Rarely,4841.975595972202,Sales,,,Life Sciences,1.0,527.0,2.0,,99.0,9.847745975747452,,Sales Exucutive,4.0,Single,4487.0,12090.0,1.0,Y,Yes,52.1957228157787,3.0,,80.0,,,3.0,3.0,5.0,4.0,1.0,3.0
37.0,,Non-Travel,1063.0,Research & Development,,5.0,Medical,1.0,529.0,2.0,Female,72.0,3.0,2.0,,3.0,Married,,23866.0,3.0,Y,Yes,15.0,3.0,,80.0,,15.0,2.0,3.0,13.0,11.0,10.0,7.0
31.0,,Travel_Rarely,,Research & Development,1.0,2.0,Life Sciences,,530.0,4.0,Male,98.0,2.0,1.0,laboratory technician,1.0,Married,2218.0,16193.0,1.0,, No ,12.0,3.0,3.0,80.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,39.4556289867228
39.0,No,travel_frequently,1218.0,Research & development,1.0,1.0,Life Sciences,1.0,531.0,,Male,52.0,3.0,5.0,Manager,,Divorced,19197.0,8213.0,,Y,,14.0,3.0,3.0,80.0,,,15.65777096650948,3.0,21.0,8.0,,6.0
56.0,No,Travel_Frequently,906.0,SALES,6.0,3.0,Life Sciences,1.0,532.0,3.0,Female,86.0,9.847745975747452,4.0,SALES EXECUTIVE,1.0,Married,13212.0,18256.0,9.0,Y,No,11.0,3.0,4.0,80.0,3.0,36.0,0.0,,7.0,7.0,7.0,7.0
30.0,No,Travul_Rarely,1082.0,Sales,12.0,3.0,Technical Degree,1.0,533.0,2.0,Female,83.0,3.0,2.0,Sales Executive,3.0,Single,6577.0,19558.0,0.0,Y,No,11.0,3.0,2.0,80.0,0.0,,15.65777096650948,3.0,5.0,,,4.0
41.0,No,Travel_Rarely,645.0,Sales,1.0,3.0,Marketing,,,2.0,Mcle,49.0,9.847745975747452,3.0,Sales Executive,13.750142140659236,Married,8392.0,19566.0,1.0,Y,Nz,16.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,0.0,7.0
28.0,No,Travel_Rarely,1300.0,,17.0,2.0,Medical,,536.0,3.0,Mate,79.0,,2.0,Laboratory Technician,1.0,,4558.0,13535.0,1.0,Y,No,12.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,10.0,0.0,1.0,8.0
25.0,Yes,,688.0,Research & Development,3.0,3.0,Medical,1.0,7016.466967443084,1.0,Male,91.0,3.0,1.0,Laboratory Technician,,Married,4031.0,9396.0,5.0,Y,No,13.0,3.0,3.0,80.0,,6.0,5.0,3.0,2.0,2.0,0.0,2.0
52.0,No,Travel_Rarely,319.0,Research & Development,3.0,3.0,Medical,,543.0,,Male,39.0,2.0,3.0,Manufacturing Director,3.0,Married,7969.0,19609.0,2.0,Y,,14.0,3.0,3.0,80.0,0.0,28.0,4.0,3.0,5.0,4.0,,4.0
45.0,no,Travel_Rarely,192.0,Research & Development,10.0,2.0,Life Sciences,1.0,544.0,1.0,Male,269.64054339909364,3.0,1.0,Research Scientisd,4.0,Married,2654.0,9655.0,27.75684275791081,Y,No,21.0,4.0,4.0,80.0,2.0,8.0,3.0,2.0,2.0,2.0,0.0,39.4556289867228
52.0,,Travel_Rarely,1490.0,Research & Developmenz,4.0,,Life Sciences,1.0,546.0,4.0,FEDALE,30.0,3.0,4.0,Manager,4.0,Married,16555.0,10310.0,,Y,,,6.806522507807122,4.0,80.0,9.277251811723444,31.0,,1.0,5.0,2.0,,4.0
42.0,No,Travel_Frequently,532.0,Research & Development,29.0,2.0,Life Sciencas,1.0,547.0,1.0,Female,92.0,3.0,13.175405025543657,Research Scientist,3.0,Divorced,,,2.0,Y,No,11.0,3.0,,80.0,1.0,19.0,15.65777096650948,3.0,5.0,4.0,,2.0
30.0,Nj,Travel_Rarely,317.0,,2.0,3.0,LIFE SCIENCES,1.0,548.0,,Female,43.0,1.0,2.0,Manufacturing Director,4.0,Single,6091.0,24793.0,2.0,Y,No,20.0,6.806522507807122,3.0,80.0,0.0,,2.0,3.0,5.0,4.0,0.0,2.0
60.0,Nq,Travel_Rarely,422.0,Research & Develofment,7.0,13.229133187297084,,1.0,549.0,,Female,41.0,3.0,5.0,Manager,,Married,19566.0,85757.15206674469,5.0,Y,No,11.0,6.806522507807122,4.0,80.0,0.0,33.0,5.0,1.0,29.0,8.0,11.0,10.0
46.0,No,Travel_Rarely,1485.0,Research & Development,18.0,3.0,Midical,,550.0,3.0,Female,87.0,,2.0,,3.0,Divorced,4810.0,26314.0,2.0,Y,,14.0,3.0,3.0,80.0,1.0,19.0,5.0,2.0,10.0,7.0,0.0,8.0
42.0,bo,Travel_Frequently,1368.0,Research & Development,28.0,4.0,,,551.0,4.0,Female,88.0,2.0,2.0,Healthcare Representative,4.0,carried,4523.0,4386.0,,y,No,11.0,3.0,4.0,80.0,3.0,7.0,,4.0,6.0,,0.0,39.4556289867228
,Yes,Travel_Rarely,1448.0,,1.0,1.0,Technical Degree,1.0,7016.466967443084,,female,62.0,9.847745975747452,1.0,Sales Reppesentative,13.750142140659236,Single,3202.0,21972.0,1.0,Y,,16.0,3.0,2.0,,,6.0,,3.0,5.0,,1.0,
34.0,,Travel_Frequently,296.0,Sates,6.0,13.229133187297084,oarketing,1.0,555.0,4.0,,33.0,,1.0,SALES REPRESENTATIVE,3.0,Divorced,2351.0,12253.0,0.0, Y ,No,16.0,3.0,4.0,80.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,39.4556289867228
38.0,Na,Travel_Frequently,1490.0,Research & Development,2.0,2.0,Life Sciences,1.0,556.0,4.0,Male,42.0,3.0,1.0,Laboratory Technician,,Married,1702.0,,1.0,,Yes,23.0,4.0,3.0,80.0,1.0,1.0,3.0,,,0.0,0.0,0.0
129.03518981655122,,vravel_Rarely,1398.0,Saves,,4.0,LIFE SCIENCES,1.0,558.0,3.0,Female,,3.0,5.0,Manager,3.0,Married,18041.0,13022.0,0.0,Y,No,14.0,3.0,4.0,80.0,0.0,21.0,2.0,,20.0,15.0,1.0,12.0
26.0,No,Travel_Rarely,1349.0,Research & Development,23.0,3.0,Life Sciences,1.0,560.0,1.0,Female,90.0,3.0,1.0,,4.0,Divorced,2886.0,3032.0,1.0,Y,No,22.0,6.806522507807122,2.0,80.0,2.0,3.0,3.0,1.0,3.0,2.0,0.0,2.0
30.0,NO,Non-Travel,1400.0,Research & Development,3.0,3.0,Life Sciences,1.0,562.0,3.0,Male,269.64054339909364,,1.0,Laboratory Technician,4.0,Married,2097.0,16734.0,4.0,,No,15.0,3.0,3.0,80.0,1.0,9.0,3.0,9.833256224869931,5.0,3.0,1.0,4.0
29.0,No,,986.0,Research & Development,3.0,4.0,Medical,1.0,,2.0,,93.0,2.0,3.0,Research Director,3.0,Married,11935.0,21526.0,1.0,Y,No,18.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,10.0,2.0,0.0,7.0
29.0,Yes,TRAVEL_RARELY,,,25.0,5.0,Technical Degree,,565.0,3.0,Female,71.0,2.0,1.0,Research Scientist,2.0,Married,2546.0,18300.0,5.0,Y,,,3.0,2.0,80.0,0.0,6.0,2.0,4.0,2.0,2.0,1.0,1.0
19.0,Yes,,489.0,Human Resources,2.0,13.229133187297084,Technical Degree,1.0,566.0,1.0,Male,52.0,2.0,1.0,Human Resources,4.0,Single,2564.0,18437.0,1.0,Y,,12.0,3.0,3.0,80.0,0.0,1.0,3.0,,1.0,0.0,0.0,0.0
30.0,No,Non-Travel,1398.0,Sales,22.0,4.0,,1.0,567.0,3.0,Female,69.0,3.0,3.0,,1.0,Married,8412.0,2890.0,0.0,Y,No,11.0,3.0,3.0,,0.0,10.0,,3.0,9.0,,7.0,8.0
57.0,No,Travel_Rarely,210.0,Sales,29.0,3.0,Marketing,1.0,568.0,1.0,Male,,,4.0,Manager,4.0,Divorced,,22102.0,3.0,Y,No,12.0,3.0,3.0,80.0,1.0,,3.0,2.0,,,0.0,0.0
50.0, No ,Travel_Rarely,1099.0,,29.0,4.0,,1.0,569.0,2.0,Male,88.0,2.0,,Manager,3.0,Married,17046.0,85757.15206674469,,Y,No,15.0,3.0,2.0,80.0,1.0,28.0,2.0,3.0,,10.0,,7.0
30.0,No,,1116.0,Research & Development,2.0,3.0,Mekical,1.0,571.0,3.0,Female,49.0,3.0,1.0,Laboratory Technician,4.0,Single,2564.0,7181.0,0.0,Y,No,14.0,3.0,3.0,,0.0,12.0,2.0,2.0,11.0,7.0,34.46023719431416,
,,Travel_Frequently,1499.0,Sales,28.0,3.0,Marketing,1.0,573.0,3.0,Female,80.0,,3.0,Sales Executive,1.0,Married,10266.0,,4.0,Y,No,19.0,3.0,4.0,80.0,9.277251811723444,22.0,5.0,,18.0,13.0,13.0,11.0
47.0,No,Travel_Rarely,983.0,Research & Development,2.0,2.0,Medical,1.0,574.0,1.0,Female,65.0,3.0,2.0,Manufacturing Director,,Divorced,5070.0,7389.0,5.0,Y,,13.0,3.0,3.0,80.0,3.0,20.0,2.0,3.0,5.0,0.0,0.0,4.0
46.0,No,Travel_Rarely,,Research & Development,2.0,3.0,,1.0,575.0,1.0,Male,,3.0,4.0,Research Dxrector,3.0,Married,17861.0,2288.0,6.0,Y,No,13.0,3.0,3.0,80.0,0.0,26.0,2.0,1.0,3.0,40.842475447308104,0.0,1.0
35.0,No,Travel_Rarely,144.0,Research & Development,22.0,3.0,Life Sciences,1.0,577.0,4.0,,46.0,1.0,,,3.0,Single,4230.0,19225.0,0.0,Y,mo,15.0,3.0,3.0,80.0,0.0,6.0,2.0,3.0,5.0,4.0,4.0,3.0
54.0,,Travel_Rarely,548.0,Research & Development,8.0,4.0,Life Sciences,1.0,578.0,3.0,,42.0,,2.0,Laboratory Technician,,Single,3780.0,85757.15206674469,7.0,Y,No,,3.0,3.0,80.0,0.0,19.0,3.0,3.0,,,0.0,0.0
34.0,No,Travel_Rarely,1303.0,Research & Development,2.0,4.0,Life Sciences,1.0,579.0,4.0,Male,62.0,,1.0,Research Scientist,3.0,Divorced,2768.0,8416.0,3.0,Y,Nc,12.0,,3.0,80.0,1.0,14.0,3.0,3.0,7.0,3.0,5.0,
46.0,Na,travel_rarely,1125.0,Sales,10.0,3.0,Marketing,1.0,580.0,3.0,Female,94.0,2.0,3.0,SALES EXECUTIVE,4.0,Married,9071.0,11563.0,2.0,Y,Yes,19.0,3.0,3.0,80.0,1.0,89.76387569020292,3.0,9.833256224869931,,2.0,1.0,39.4556289867228
31.0,No,Travel_Rarely,4841.975595972202,Research & Development,90.07671508640773,1.0,Life Sciences,1.0,581.0,3.0,Male,33.0,3.0,3.0,Manufacturing Director,2.0,Divorded,54186.44101054062,14394.0,1.0,y,No,,4.0,4.0,80.0,1.0,13.0,6.0,4.0,13.0,8.0,0.0,39.4556289867228
33.0,, Travel_Rarely ,1277.0,,15.0,1.0,Medical,1.0,582.0,2.0,male,56.0,3.0,3.0,manager,3.0,Married,13610.0,24619.0,27.75684275791081,Y,Yes,,3.0,4.0,80.0,,15.0,2.0,4.0,7.0,6.0,7.0,7.0
33.0,Yes,Travel_Rarely,587.0,RESEARCH & DEVELGPMENT,10.0,1.0,Medical,1.0,584.0,1.0,MALE,38.0,1.0,1.0,,,DIVORCED,3408.0,6705.0,7.0,Y,No,13.0,3.0,1.0,80.0,3.0,8.0,2.0,3.0,4.0,3.0,1.0,3.0
,No,Travel_Rarely,413.0,Sales,7.0,1.0,Marketing,1.0,585.0,4.0,Male,57.0,,1.0,SALES REPRESENTATIVE,13.750142140659236,Single,54186.44101054062,18398.0,,,no,14.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,3.0,,1.0,2.0
35.0, No ,Travel_Rarely,1276.0,Research & Development,16.0,3.0,Life Sciences,,586.0,4.0,Male,72.0,3.0,3.0,Healthcare Representative,3.0,Married,7632.0,14295.0,,,Yes,,3.0,,80.0,0.0,10.0,2.0,3.0,8.0,7.0,0.0,0.0
31.0,,Travel_Frequently,534.0,Research & Development,,3.0,Life kciences,,587.0,1.0,Male,66.0,9.847745975747452,3.0,vealthcare Representative,3.0,Married,9824.0,22908.0,3.0,Y,No,,3.0,1.0,80.0,0.0,12.0,15.65777096650948,3.0,1.0,0.0,0.0,0.0
34.0,Yes,travel_frequently,988.0,Human Resources,,,Human Resources,1.0,590.0,13.684702402617201,Femqle,43.0,3.0,3.0,Human Resources,1.0,Divorced,,11533.0,9.0,Y,,15.0,3.0,3.0,80.0,3.0,11.0,2.0,3.0,3.0,2.0,0.0,2.0
42.0,No,Travel_Frequently,1474.0,Research & Development,5.0,2.0,Otver,1.0,591.0,2.0,Male,97.0,3.0,1.0,Laboratory Technician,3.0,Married,2093.0,9260.0,4.0,Y,no,17.0,3.0,4.0,,1.0,8.0,4.0,3.0,2.0,2.0,34.46023719431416,0.0
129.03518981655122,No,Non-Travel,635.0, Sales ,10.0,4.0,Medical,,,2.0,Made,32.0,3.0,3.0,Sales Executive,4.0,Single,9980.0,15318.0,,Y,,14.0,3.0,4.0,80.0,,10.0,3.0,,67.61825140037058,3.0,9.0,7.0
22.0,Yes,Travel_Frequently,1368.0,,4.0,13.229133187297084,Technical Degree,1.0,593.0,3.0,,99.0,2.0,1.0,Laboratory Technician,3.0, Single ,3894.0,9129.0,5.0,Y, No ,16.0,3.0,3.0,80.0,0.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0
48.0,No, Travel_Rarely ,163.0,Sales,2.0,5.0,Marketing,1.0,595.0,2.0,Femcle,37.0,3.0,2.0,Sales Executive,4.0,MARRIED,4051.0,19658.0,2.0,,po,14.0,3.0,1.0,80.0,1.0,14.0,2.0,3.0,9.0,7.0,6.0,7.0
55.0,No,Travel_Rarely,,Sales,18.0,5.0,Life Sciences,,597.0,1.0,Female,83.0,3.0,13.175405025543657,Manager,2.0,Single,16835.0,9873.0,3.0,Y,No,23.0,4.0,4.0,80.0,0.0,37.0,2.0,3.0,67.61825140037058,9.0,7.0,
129.03518981655122,No,Non-Travel,267.0,Sales,10.0,2.0,Life Sciences,1.0,,4.0,Male,56.0,3.0,,Sales Executive,4.0,Single,6230.0,13430.0,7.0,Y,No,14.0,3.0,4.0,,0.0,16.0,3.0,3.0,14.0,3.0,,10.0
35.0,No,Travel_Rarely,,Sales,1.0,,Marketing,1.0,600.0,2.0,,85.0,3.0,2.0,Sales Executive,3.0,Married,,,9.0,Y,no,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,11.0,9.0,6.0,9.0
,No,Travel_Rarely,302.0, Research & Development ,6.0,3.0,,1.0,601.0,2.0,Female,75.0,3.0,4.0,Manufacturing Director,3.0,single,13237.0,,7.0,Y,No,15.0,3.0,,80.0,0.0,22.0,3.0,3.0,67.61825140037058,6.0,5.0,13.0
39.0,No,,443.0,Research & Development,8.0,1.0,Life Sciences,1.0,602.0,3.0,Female,48.0,3.0,1.0,Laboratory Technician,3.0,Married,,17872.0,1.0,Y,No,11.0,,1.0,80.0,1.0,89.76387569020292,15.65777096650948,3.0,8.0,3.0,0.0,7.0
31.0,No,Travel_Rarely,828.0,Sales,2.0,1.0,Life Sciences,,604.0,2.0,Male,,3.0,2.0,Sales Executive,4.0,Single,6582.0,8346.0,4.0,,yes,13.0,3.0,3.0,80.0,0.0,10.0,2.0,4.0,6.0,5.0,0.0,5.0
42.0,No,Travel_Rarely,,Research & Development,90.07671508640773,3.0,Medical,,605.0,4.0,Male,269.64054339909364,3.0,3.0,Manufacturing Director,1.0,Married,7406.0,6950.0,1.0,Y,Yes,21.0,4.0,,80.0,1.0,10.0,5.0,2.0,10.0,9.0,5.0,8.0
45.0,,travel_rarely,561.0,Sales,2.0,3.0,Other,1.0,606.0,4.0,Male,61.0,3.0,,Sales Executive,2.0,Married,4805.0,16177.0,0.0,Y,No,19.0,,2.0,80.0,1.0,9.0,3.0,4.0,8.0,7.0,3.0,7.0
,Yes,TRAVEL_FREQUENTLY,426.0,Human Resources,17.0,,Life Sciences,1.0,608.0,2.0,Female,269.64054339909364,3.0,1.0,,3.0,Divorced,2741.0,22808.0,0.0,Y,Yes,11.0,3.0,,80.0,1.0,89.76387569020292,2.0,2.0,7.0,7.0,34.46023719431416,0.0
29.0,No,Travel_Rarely,232.0,,90.07671508640773,3.0,Technical Degree,1.0,611.0,4.0,Mnle,34.0,3.0,2.0,Manufacturing Director,4.0,Divorced,4262.0,22645.0,4.0,Y,No,12.0,6.806522507807122,2.0,80.0,2.0,8.0,2.0,4.0,3.0,2.0,1.0,
33.0,No,Travel_Rarely,922.0,Research & Development,1.0,5.0,Medical,1.0,612.0,1.0,Female,95.0,4.0,4.0,Research Director,3.0,Divorcey,16184.0,22578.0,4.0,Y,No,19.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,6.0,1.0,0.0,5.0
31.0,Nu,Travel_Rarely,688.0,Sales,7.0,3.0,Life Sciences,1.0,613.0,,Male,44.0,2.0,3.0,Manyger,4.0,Divorced,11557.0,25291.0,9.0,Y,No,21.0,4.0,3.0,80.0,1.0,10.0,3.0,9.833256224869931,5.0,4.0,0.0,1.0
18.0,Yes,Travel_Frequently,1306.0,Sales,5.0,3.0,Marketing,1.0,614.0,2.0,Male,,3.0,,Sales Representative,2.0,Single,1878.0,8059.0,1.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
40.0,No,Non/Travel,1094.0,Sales,28.0,3.0,Other,1.0,615.0,3.0,Male,58.0,,3.0,,,Divorced,10932.0,11373.0,,,No,15.0,3.0,3.0,80.0,1.0,20.0,2.0,3.0,1.0,0.0,,
41.0,No,Non-Travel,509.0,Research & Development,2.0,4.0,Other,1.0,,1.0,Female,62.0,2.0,2.0,Healthcare Representative,3.0,Single,6811.0,2112.0,2.0,Y,,17.0,3.0,1.0,80.0,0.0,10.0,3.0,3.0,8.0,,,39.4556289867228
26.0,No,Travel_Rarely,775.0,Sales,29.0,2.0,Medical,1.0,618.0,1.0,Male,45.0,3.0,2.0,Sales Executive,3.0,Divorced,4306.0,85757.15206674469,5.0,Y,No,12.0,3.0,1.0,80.0,2.0,89.76387569020292,5.0,3.0,0.0,0.0,34.46023719431416,0.0
35.0,No,Travel_Rarely,195.0,Sales,,3.0,,1.0,620.0,1.0,Female,80.0,3.0,,Sales Executive,3.0,Single,4859.0,6698.0,1.0,Y,No,16.0,3.0,4.0,80.0,0.0,5.0,15.65777096650948,3.0,5.0,4.0,0.0,3.0
34.0,No,Travel_Rarely,258.0,Sales,21.0,4.0,Life Sciences,1.0,621.0,4.0,Male,74.0,,2.0, Sales Executive ,4.0,Single,,19921.0,1.0,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,3.0,3.0,10.0,7.0,5.0,7.0
26.0,,Travel_Rarely,471.0,Research & Development,24.0,3.0,Technical Degree,1.0,622.0,3.0,Male,66.0,1.0,1.0,Laboratory Technician,4.0,,2340.0,23213.0,1.0,Y,Yes,18.0,3.0,2.0,80.0,0.0,,,1.0,67.61825140037058,0.0,0.0,0.0
,No,Travel_Rarely,799.0,,90.07671508640773,3.0,Technical Degree,1.0,623.0,2.0,Femalw,59.0,3.0,3.0,Manufacturing Director,4.0,SINGLE,7491.0,23848.0,4.0,Y,no,17.0,,4.0,80.0,0.0,12.0,,4.0,6.0,,34.46023719431416,2.0
129.03518981655122,Nd,Travel_Frequently,1034.0,Research & Development,18.0,1.0,uedical,1.0,7016.466967443084,1.0,Female,86.0,3.0,3.0,Healthcare Representative,3.0,married,10527.0,8984.0,5.0,,No,11.0,3.0,,80.0,0.0,28.0,3.0,2.0,2.0,2.0,1.0,2.0
41.0,no,Travel_Rarely,1276.0,Sales,2.0,5.0,,1.0,625.0,2.0,Female,91.0,3.0,4.0,Manager,1.0,Married,54186.44101054062,,7.0,Y,No,52.1957228157787,3.0,2.0,80.0,1.0,22.0,2.0,3.0,67.61825140037058,16.0,11.0,39.4556289867228
37.0,,Non-Travel,4841.975595972202,Sales,9.0,13.229133187297084,Medical,1.0,626.0,1.0,,69.0,3.0,3.0,Sales Executive,2.0,Divorced,8834.0,24666.0,1.0,Y,No,13.0,,4.0,80.0,1.0,9.0,,3.0,9.0,5.0,7.0,7.0
52.0,Nb,Travel_Rareld,956.0,Research & Development,6.0,2.0,Technical Degree,1.0,630.0,4.0, aale ,78.0,3.0,2.0,ResearchmScientist,1.0,pivorced,5577.0,22087.0,3.0,Y,Yes,12.0,3.0,2.0,80.0,2.0,18.0,3.0,3.0,67.61825140037058,9.0,6.0,9.0
32.0,Yes,ion-Travel,1474.0,Sales,11.0,4.0,Other,1.0,631.0,4.0,,269.64054339909364,9.847745975747452,2.0,Sales Executive,13.750142140659236,Married,4707.0,23914.0,8.0,Y,,52.1957228157787,3.0,4.0,80.0,0.0,6.0,2.0,3.0,67.61825140037058,2.0,1.0,2.0
24.0,No,Travel_Frequently,535.0,Safes,24.0,3.0,Medical,1.0,632.0,4.0,Male,38.0,3.0,1.0,Sales Representative,4.0,,2400.0,5530.0,0.0,Y,No,13.0,3.0,3.0,80.0,2.0,3.0,,3.0,2.0,2.0,,1.0
129.03518981655122,No,travel_rarely,,RESEARCH & DEVELOPMENT,10.0,3.0,Medical,1.0,634.0,3.0,Female,76.0,3.0,2.0,Healthcars Representative,3.0,Married,9824.0,22174.0,3.0,Y,NO,19.0,3.0,3.0,80.0,1.0,18.0,4.0,3.0,1.0,0.0,0.0,0.0
37.0,No,TravelmRarely,446.0,Research & Deveiopment,1.0,4.0,Life Sciences,1.0,635.0,2.0,Female,65.0,3.0,2.0,Manffacturing Director,2.0,Married,6447.0,15701.0,6.0,Y,No,12.0,3.0,2.0,80.0,1.0,8.0,2.0,2.0,6.0,5.0,4.0,3.0
129.03518981655122,No,Travel_Rarely,1245.0, Research & Development ,18.0,4.0,Life Sciences,,638.0,4.0,Male,58.0,2.0,5.0,Research Director,3.0, Divorced ,19502.0,2125.0,1.0,Y,Yes,17.0,3.0,3.0,80.0,1.0,31.0,5.0,3.0,31.0,9.0,0.0,9.0
